K_bot1,Success_bot1,Steps_bot1,Survival_bot1
26,False,52,-0.0
26,False,0,-0.0
26,False,36,-0.0
26,False,39,-0.0
26,False,26,-0.0
26,True,20,-0.0
26,True,2,-0.0
26,False,0,-0.0
26,False,31,-0.0
26,True,9,-0.0
26,False,44,-0.0
26,True,39,-0.0
26,False,28,-0.0
26,True,10,-0.0
26,False,0,-0.0
26,True,10,-0.0
26,True,7,-0.0
26,True,4,-0.0
26,False,30,-0.0
26,False,8,-0.0
26,False,17,-0.0
26,False,8,-0.0
26,True,14,-0.0
26,True,20,-0.0
26,False,42,-0.0
26,False,45,-0.0
26,False,51,-0.0
26,False,4,-0.0
26,True,8,-0.0
26,False,24,-0.0
26,True,28,-0.0
26,True,13,-0.0
26,False,13,-0.0
26,False,26,-0.0
26,False,38,-0.0
26,False,23,-0.0
26,True,15,-0.0
26,False,20,-0.0
26,True,23,-0.0
26,False,24,-0.0
26,True,14,-0.0
26,False,11,-0.0
26,False,25,-0.0
26,True,23,-0.0
26,True,15,-0.0
26,False,20,-0.0
26,True,13,-0.0
26,False,21,-0.0
26,True,30,-0.0
26,False,20,-0.0
26,False,39,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,29,-0.0
26,True,26,-0.0
26,False,21,-0.0
26,False,44,-0.0
26,True,2,-0.0
26,True,9,-0.0
26,False,30,-0.0
26,False,30,-0.0
26,True,2,-0.0
26,False,0,-0.0
26,True,5,-0.0
26,False,26,-0.0
26,False,22,-0.0
26,False,31,-0.0
26,True,10,-0.0
26,False,28,-0.0
26,False,25,-0.0
26,False,26,-0.0
26,False,40,-0.0
26,False,33,-0.0
26,False,28,-0.0
26,False,32,-0.0
26,False,31,-0.0
26,False,44,-0.0
26,True,24,-0.0
26,False,27,-0.0
26,False,20,-0.0
26,True,17,-0.0
26,True,18,-0.0
26,True,15,-0.0
26,False,21,-0.0
26,False,20,-0.0
26,False,31,-0.0
26,False,24,-0.0
26,True,12,-0.0
26,True,9,-0.0
26,False,24,-0.0
26,False,0,-0.0
26,True,15,-0.0
26,False,35,-0.0
26,False,34,-0.0
26,False,14,-0.0
26,False,28,-0.0
26,False,21,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,False,26,-0.0
26,True,8,-0.0
26,False,26,-0.0
26,False,50,-0.0
26,True,7,-0.0
26,False,21,-0.0
26,False,0,-0.0
26,False,0,-0.0
26,False,21,-0.0
26,True,10,-0.0
26,False,19,-0.0
26,False,43,-0.0
26,True,11,-0.0
26,False,33,-0.0
26,False,29,-0.0
26,False,54,-0.0
26,True,17,-0.0
26,False,20,-0.0
26,False,0,-0.0
26,False,10,-0.0
26,True,12,-0.0
26,False,39,-0.0
26,False,17,-0.0
26,True,15,-0.0
26,False,21,-0.0
26,False,34,-0.0
26,True,28,-0.0
26,True,16,-0.0
26,False,24,-0.0
26,False,37,-0.0
26,False,19,-0.0
26,False,33,-0.0
26,True,23,-0.0
26,True,5,-0.0
26,False,0,-0.0
26,True,7,-0.0
26,False,11,-0.0
26,True,9,-0.0
26,False,32,-0.0
26,True,20,-0.0
26,False,42,-0.0
26,False,40,-0.0
26,True,24,-0.0
26,True,29,-0.0
26,False,4,-0.0
26,False,28,-0.0
26,False,28,-0.0
26,True,25,-0.0
26,False,7,-0.0
26,True,26,-0.0
26,True,11,-0.0
26,False,26,-0.0
26,True,29,-0.0
26,False,15,-0.0
26,False,37,-0.0
26,False,8,-0.0
26,False,39,-0.0
26,False,25,-0.0
26,False,49,-0.0
26,False,36,-0.0
26,True,33,-0.0
26,False,0,-0.0
26,False,29,-0.0
26,False,41,-0.0
26,False,27,-0.0
26,False,3,-0.0
26,True,35,-0.0
26,False,28,-0.0
26,False,36,-0.0
26,True,11,-0.0
26,False,15,-0.0
26,False,25,-0.0
26,False,19,-0.0
26,True,28,-0.0
26,False,36,-0.0
26,True,14,-0.0
26,False,18,-0.0
26,False,27,-0.0
26,False,38,-0.0
26,True,3,-0.0
26,True,10,-0.0
26,True,28,-0.0
26,False,0,-0.0
26,False,30,-0.0
26,False,25,-0.0
26,False,43,-0.0
26,False,25,-0.0
26,False,31,-0.0
26,True,15,-0.0
26,False,23,-0.0
26,True,7,-0.0
26,False,48,-0.0
26,False,12,-0.0
26,False,23,-0.0
26,False,29,-0.0
26,False,36,-0.0
26,False,11,-0.0
26,False,37,-0.0
26,False,20,-0.0
26,False,34,-0.0
26,False,11,-0.0
26,True,14,-0.0
26,False,15,-0.0
28,False,30,-0.0
28,False,30,-0.0
28,False,0,-0.0
28,False,15,-0.0
28,False,11,-0.0
28,False,40,-0.0
28,False,27,-0.0
28,False,16,-0.0
28,False,42,-0.0
28,False,14,-0.0
28,True,19,-0.0
28,False,38,-0.0
28,True,25,-0.0
28,False,40,-0.0
28,True,8,-0.0
28,False,23,-0.0
28,False,34,-0.0
28,True,21,-0.0
28,True,14,-0.0
28,False,41,-0.0
28,True,30,-0.0
28,False,16,-0.0
28,False,30,-0.0
28,True,21,-0.0
28,True,19,-0.0
28,False,18,-0.0
28,False,0,-0.0
28,True,2,-0.0
28,False,35,-0.0
28,False,49,-0.0
28,False,20,-0.0
28,False,0,-0.0
28,True,2,-0.0
28,False,39,-0.0
28,False,38,-0.0
28,False,40,-0.0
28,False,0,-0.0
28,True,9,-0.0
28,True,11,-0.0
28,False,32,-0.0
28,False,52,-0.0
28,False,21,-0.0
28,False,25,-0.0
28,False,41,-0.0
28,True,11,-0.0
28,False,23,-0.0
28,False,22,-0.0
28,False,30,-0.0
28,True,3,-0.0
28,False,25,-0.0
28,True,25,-0.0
28,True,16,-0.0
28,False,30,-0.0
28,False,33,-0.0
28,True,4,-0.0
28,False,40,-0.0
28,True,18,-0.0
28,False,39,-0.0
28,True,19,-0.0
28,False,13,-0.0
28,False,22,-0.0
28,False,39,-0.0
28,False,35,-0.0
28,False,13,-0.0
28,True,37,-0.0
28,False,38,-0.0
28,True,13,-0.0
28,False,33,-0.0
28,False,21,-0.0
28,False,0,-0.0
28,False,44,-0.0
28,True,7,-0.0
28,True,30,-0.0
28,False,27,-0.0
28,True,24,-0.0
28,False,22,-0.0
28,False,38,-0.0
28,False,19,-0.0
28,True,12,-0.0
28,True,9,-0.0
28,False,31,-0.0
28,False,0,-0.0
28,True,21,-0.0
28,True,8,-0.0
28,False,45,-0.0
28,False,21,-0.0
28,False,50,-0.0
28,True,44,-0.0
28,False,32,-0.0
28,False,29,-0.0
28,True,21,-0.0
28,True,28,-0.0
28,True,8,-0.0
28,False,20,-0.0
28,False,29,-0.0
28,False,27,-0.0
28,False,21,-0.0
28,True,21,-0.0
28,True,24,-0.0
28,False,14,-0.0
28,False,31,-0.0
28,True,17,-0.0
28,False,29,-0.0
28,False,0,-0.0
28,True,23,-0.0
28,False,0,-0.0
28,False,16,-0.0
28,False,25,-0.0
28,False,54,-0.0
28,False,25,-0.0
28,True,14,-0.0
28,False,41,-0.0
28,False,33,-0.0
28,False,29,-0.0
28,False,42,-0.0
28,False,21,-0.0
28,False,15,-0.0
28,True,6,-0.0
28,False,36,-0.0
28,False,34,-0.0
28,False,19,-0.0
28,False,0,-0.0
28,False,7,-0.0
28,True,6,-0.0
28,True,5,-0.0
28,False,29,-0.0
28,False,19,-0.0
28,False,49,-0.0
28,False,41,-0.0
28,True,4,-0.0
28,False,33,-0.0
28,True,36,-0.0
28,True,20,-0.0
28,False,41,-0.0
28,True,7,-0.0
28,False,39,-0.0
28,False,33,-0.0
28,True,7,-0.0
28,True,4,-0.0
28,True,23,-0.0
28,False,18,-0.0
28,False,11,-0.0
28,False,20,-0.0
28,True,7,-0.0
28,True,3,-0.0
28,False,23,-0.0
28,False,39,-0.0
28,False,28,-0.0
28,False,17,-0.0
28,False,27,-0.0
28,False,0,-0.0
28,True,21,-0.0
28,False,24,-0.0
28,False,34,-0.0
28,False,37,-0.0
28,False,27,-0.0
28,False,39,-0.0
28,True,7,-0.0
28,True,8,-0.0
28,False,37,-0.0
28,False,33,-0.0
28,True,6,-0.0
28,False,30,-0.0
28,False,31,-0.0
28,True,21,-0.0
28,False,20,-0.0
28,False,29,-0.0
28,False,29,-0.0
28,False,23,-0.0
28,False,28,-0.0
28,False,32,-0.0
28,False,14,-0.0
28,False,12,-0.0
28,False,34,-0.0
28,False,26,-0.0
28,True,17,-0.0
28,False,19,-0.0
28,True,40,-0.0
28,True,28,-0.0
28,False,34,-0.0
28,False,36,-0.0
28,True,6,-0.0
28,True,13,-0.0
28,True,33,-0.0
28,True,8,-0.0
28,False,42,-0.0
28,False,42,-0.0
28,False,34,-0.0
28,False,34,-0.0
28,True,4,-0.0
28,True,11,-0.0
28,False,32,-0.0
28,False,19,-0.0
28,False,41,-0.0
28,True,7,-0.0
28,True,12,-0.0
28,True,28,-0.0
28,True,21,-0.0
28,False,35,-0.0
28,False,44,-0.0
28,False,42,-0.0
28,True,15,-0.0
28,False,0,-0.0
28,False,14,-0.0
28,False,4,-0.0
28,False,28,-0.0
28,False,28,-0.0
28,True,16,-0.0
28,False,22,-0.0
28,False,22,-0.0
28,False,30,-0.0
28,False,9,-0.0
28,True,5,-0.0
28,False,9,-0.0
28,False,24,-0.0
28,False,0,-0.0
28,True,22,-0.0
28,False,0,-0.0
28,True,20,-0.0
28,True,19,-0.0
28,False,34,-0.0
28,True,8,-0.0
28,False,23,-0.0
28,True,3,-0.0
28,False,44,-0.0
28,True,18,-0.0
28,False,29,-0.0
28,True,12,-0.0
28,False,30,-0.0
28,False,21,-0.0
28,False,35,-0.0
28,True,23,-0.0
28,True,16,-0.0
28,False,41,-0.0
28,False,25,-0.0
28,True,25,-0.0
28,False,22,-0.0
28,False,33,-0.0
28,False,37,-0.0
28,False,52,-0.0
28,False,28,-0.0
28,False,28,-0.0
28,False,31,-0.0
28,False,36,-0.0
28,False,42,-0.0
28,True,19,-0.0
28,False,17,-0.0
28,False,29,-0.0
28,False,24,-0.0
28,False,20,-0.0
30,False,22,-0.0
30,True,20,-0.0
30,True,8,-0.0
30,False,17,-0.0
30,False,12,-0.0
30,False,37,-0.0
30,False,27,-0.0
30,False,35,-0.0
30,False,40,-0.0
30,True,13,-0.0
30,False,41,-0.0
30,False,9,-0.0
30,False,7,-0.0
30,True,6,-0.0
30,False,24,-0.0
30,True,11,-0.0
30,False,17,-0.0
30,False,44,-0.0
30,True,14,-0.0
30,False,26,-0.0
30,True,14,-0.0
30,False,0,-0.0
30,False,32,-0.0
30,False,40,-0.0
30,True,7,-0.0
30,False,0,-0.0
30,False,23,-0.0
30,False,25,-0.0
30,False,35,-0.0
30,False,0,-0.0
30,False,33,-0.0
30,False,40,-0.0
30,False,17,-0.0
30,True,17,-0.0
30,False,34,-0.0
30,False,6,-0.0
30,False,15,-0.0
30,False,27,-0.0
30,False,0,-0.0
30,True,13,-0.0
30,False,16,-0.0
30,False,25,-0.0
30,True,25,-0.0
30,False,32,-0.0
30,False,44,-0.0
30,False,22,-0.0
30,True,9,-0.0
30,False,0,-0.0
30,False,36,-0.0
30,False,46,-0.0
30,False,0,-0.0
30,False,46,-0.0
30,False,21,-0.0
30,True,20,-0.0
30,False,29,-0.0
30,False,15,-0.0
30,True,4,-0.0
30,False,33,-0.0
30,True,3,-0.0
30,True,9,-0.0
30,False,32,-0.0
30,False,14,-0.0
30,False,28,-0.0
30,False,23,-0.0
30,False,20,-0.0
30,True,24,-0.0
30,False,41,-0.0
30,True,23,-0.0
30,False,37,-0.0
30,False,0,-0.0
30,False,35,-0.0
30,False,0,-0.0
30,False,18,-0.0
30,False,39,-0.0
30,False,62,-0.0
30,False,29,-0.0
30,False,39,-0.0
30,False,13,-0.0
30,False,33,-0.0
30,False,0,-0.0
30,True,14,-0.0
30,False,38,-0.0
30,False,44,-0.0
30,False,33,-0.0
30,True,12,-0.0
30,True,27,-0.0
30,True,4,-0.0
30,False,8,-0.0
30,False,31,-0.0
30,False,25,-0.0
30,False,51,-0.0
30,True,20,-0.0
30,False,29,-0.0
30,False,34,-0.0
30,False,16,-0.0
30,False,8,-0.0
30,True,17,-0.0
30,False,27,-0.0
30,False,25,-0.0
30,False,24,-0.0
30,False,36,-0.0
30,False,17,-0.0
30,False,31,-0.0
30,False,0,-0.0
30,True,18,-0.0
30,False,17,-0.0
30,False,25,-0.0
30,False,19,-0.0
30,False,30,-0.0
30,False,9,-0.0
30,False,7,-0.0
30,False,0,-0.0
30,False,28,-0.0
30,False,38,-0.0
30,False,29,-0.0
30,False,24,-0.0
30,False,11,-0.0
30,True,5,-0.0
30,True,6,-0.0
30,False,23,-0.0
30,True,32,-0.0
30,False,23,-0.0
30,False,20,-0.0
30,False,69,-0.0
30,False,37,-0.0
30,True,21,-0.0
30,False,35,-0.0
30,True,11,-0.0
30,True,14,-0.0
30,True,3,-0.0
30,False,0,-0.0
30,False,33,-0.0
30,False,20,-0.0
30,False,15,-0.0
30,False,38,-0.0
30,False,16,-0.0
30,False,32,-0.0
30,False,27,-0.0
30,False,30,-0.0
30,False,0,-0.0
30,False,0,-0.0
30,True,11,-0.0
30,False,22,-0.0
30,False,29,-0.0
30,False,14,-0.0
30,True,12,-0.0
30,False,12,-0.0
30,False,26,-0.0
30,False,14,-0.0
30,False,23,-0.0
30,False,11,-0.0
30,True,30,-0.0
30,True,21,-0.0
30,False,0,-0.0
30,True,8,-0.0
30,True,15,-0.0
30,False,32,-0.0
30,False,27,-0.0
30,False,43,-0.0
30,False,21,-0.0
30,False,10,-0.0
30,False,28,-0.0
30,False,35,-0.0
30,True,35,-0.0
30,False,0,-0.0
30,False,30,-0.0
30,True,5,-0.0
30,False,21,-0.0
30,False,13,-0.0
30,False,36,-0.0
30,False,32,-0.0
30,False,25,-0.0
30,True,24,-0.0
30,False,23,-0.0
30,False,14,-0.0
30,False,32,-0.0
30,False,52,-0.0
30,True,23,-0.0
30,True,12,-0.0
30,False,0,-0.0
30,False,32,-0.0
30,False,0,-0.0
30,True,53,-0.0
30,False,6,-0.0
30,True,3,-0.0
30,False,46,-0.0
30,True,5,-0.0
30,False,37,-0.0
30,True,27,-0.0
30,True,36,-0.0
30,False,26,-0.0
30,False,21,-0.0
30,False,35,-0.0
30,True,3,-0.0
30,True,10,-0.0
30,False,37,-0.0
30,False,15,-0.0
30,True,18,-0.0
30,False,0,-0.0
30,True,11,-0.0
30,False,36,-0.0
30,False,8,-0.0
30,True,19,-0.0
30,True,8,-0.0
30,False,24,-0.0
30,True,34,-0.0
30,True,15,-0.0
30,False,29,-0.0
30,False,27,-0.0
30,False,30,-0.0
30,False,11,-0.0
30,False,41,-0.0
30,False,42,-0.0
30,False,41,-0.0
30,True,12,-0.0
30,True,9,-0.0
30,False,36,-0.0
30,False,51,-0.0
30,True,11,-0.0
30,False,31,-0.0
30,False,23,-0.0
30,False,14,-0.0
30,False,20,-0.0
30,False,35,-0.0
30,False,21,-0.0
30,True,36,-0.0
30,False,37,-0.0
30,False,15,-0.0
30,False,13,-0.0
30,True,19,-0.0
30,False,19,-0.0
30,True,1,-0.0
30,True,10,-0.0
30,True,6,-0.0
30,True,15,-0.0
30,False,0,-0.0
30,False,12,-0.0
30,False,22,-0.0
30,False,30,-0.0
30,False,13,-0.0
30,False,20,-0.0
30,False,41,-0.0
30,False,22,-0.0
30,True,5,-0.0
30,False,19,-0.0
30,True,5,-0.0
30,False,0,-0.0
30,False,29,-0.0
30,False,30,-0.0
30,True,5,-0.0
32,True,19,-0.0
32,False,22,-0.0
32,False,28,-0.0
32,False,28,-0.0
32,False,0,-0.0
32,False,25,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,22,-0.0
32,False,31,-0.0
32,True,6,-0.0
32,False,14,-0.0
32,False,53,-0.0
32,False,21,-0.0
32,False,0,-0.0
32,True,6,-0.0
32,False,21,-0.0
32,False,35,-0.0
32,True,27,-0.0
32,False,24,-0.0
32,False,25,-0.0
32,False,30,-0.0
32,True,21,-0.0
32,True,25,-0.0
32,False,27,-0.0
32,False,29,-0.0
32,False,37,-0.0
32,False,18,-0.0
32,True,14,-0.0
32,False,24,-0.0
32,False,17,-0.0
32,False,32,-0.0
32,False,48,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,0,-0.0
32,False,37,-0.0
32,False,34,-0.0
32,False,26,-0.0
32,False,49,-0.0
32,False,29,-0.0
32,True,8,-0.0
32,False,15,-0.0
32,True,11,-0.0
32,False,21,-0.0
32,False,48,-0.0
32,False,13,-0.0
32,False,18,-0.0
32,False,20,-0.0
32,True,18,-0.0
32,True,3,-0.0
32,False,29,-0.0
32,False,38,-0.0
32,False,9,-0.0
32,False,39,-0.0
32,False,58,-0.0
32,False,25,-0.0
32,False,19,-0.0
32,True,21,-0.0
32,False,27,-0.0
32,False,10,-0.0
32,False,32,-0.0
32,False,15,-0.0
32,True,11,-0.0
32,True,20,-0.0
32,False,32,-0.0
32,False,0,-0.0
32,False,22,-0.0
32,False,8,-0.0
32,False,36,-0.0
32,False,38,-0.0
32,False,20,-0.0
32,False,13,-0.0
32,False,12,-0.0
32,False,20,-0.0
32,False,20,-0.0
32,False,30,-0.0
32,True,25,-0.0
32,False,33,-0.0
32,False,0,-0.0
32,False,25,-0.0
32,False,24,-0.0
32,True,20,-0.0
32,False,31,-0.0
32,False,39,-0.0
32,False,17,-0.0
32,False,22,-0.0
32,False,17,-0.0
32,False,48,-0.0
32,False,24,-0.0
32,False,26,-0.0
32,False,44,-0.0
32,False,6,-0.0
32,False,13,-0.0
32,False,33,-0.0
32,False,25,-0.0
32,False,27,-0.0
32,False,37,-0.0
32,True,49,-0.0
32,True,10,-0.0
32,False,16,-0.0
32,True,15,-0.0
32,False,0,-0.0
32,False,31,-0.0
32,False,51,-0.0
32,False,36,-0.0
32,False,42,-0.0
32,False,42,-0.0
32,False,11,-0.0
32,True,29,-0.0
32,False,20,-0.0
32,True,8,-0.0
32,False,36,-0.0
32,False,15,-0.0
32,False,26,-0.0
32,False,25,-0.0
32,False,37,-0.0
32,False,26,-0.0
32,False,13,-0.0
32,True,25,-0.0
32,False,34,-0.0
32,False,32,-0.0
32,False,33,-0.0
32,False,18,-0.0
32,False,26,-0.0
32,False,0,-0.0
32,False,36,-0.0
32,True,9,-0.0
32,False,27,-0.0
32,False,28,-0.0
32,False,29,-0.0
32,False,23,-0.0
32,False,7,-0.0
32,True,13,-0.0
32,True,18,-0.0
32,False,34,-0.0
32,True,6,-0.0
32,False,22,-0.0
32,True,28,-0.0
32,False,11,-0.0
32,True,40,-0.0
32,False,42,-0.0
32,False,18,-0.0
32,True,16,-0.0
32,True,2,-0.0
32,False,40,-0.0
32,False,26,-0.0
32,False,33,-0.0
32,False,37,-0.0
32,False,34,-0.0
32,False,31,-0.0
32,True,27,-0.0
32,True,10,-0.0
32,False,40,-0.0
32,False,23,-0.0
32,False,16,-0.0
32,False,22,-0.0
32,False,28,-0.0
32,True,8,-0.0
32,True,11,-0.0
32,False,36,-0.0
32,False,12,-0.0
32,False,22,-0.0
32,False,30,-0.0
32,False,0,-0.0
32,False,25,-0.0
32,False,11,-0.0
32,False,33,-0.0
32,False,22,-0.0
32,False,35,-0.0
32,True,3,-0.0
32,False,25,-0.0
32,False,42,-0.0
32,True,14,-0.0
32,False,41,-0.0
32,False,24,-0.0
32,False,26,-0.0
32,False,38,-0.0
32,False,9,-0.0
32,False,17,-0.0
32,True,23,-0.0
32,False,39,-0.0
32,False,29,-0.0
32,True,7,-0.0
32,False,17,-0.0
32,False,0,-0.0
32,False,26,-0.0
32,True,13,-0.0
32,False,18,-0.0
32,True,16,-0.0
32,False,40,-0.0
32,True,10,-0.0
32,False,34,-0.0
32,True,37,-0.0
32,False,16,-0.0
32,False,30,-0.0
32,False,29,-0.0
32,False,46,-0.0
32,True,19,-0.0
32,False,22,-0.0
32,False,29,-0.0
32,False,6,-0.0
32,False,19,-0.0
32,False,25,-0.0
32,False,12,-0.0
32,False,43,-0.0
32,False,27,-0.0
32,False,36,-0.0
32,False,25,-0.0
32,False,0,-0.0
32,True,27,-0.0
32,False,27,-0.0
32,False,7,-0.0
32,False,0,-0.0
32,True,12,-0.0
32,False,0,-0.0
32,True,9,-0.0
32,True,25,-0.0
32,False,36,-0.0
32,False,14,-0.0
32,False,8,-0.0
32,False,34,-0.0
32,True,5,-0.0
32,True,26,-0.0
32,False,43,-0.0
32,True,13,-0.0
32,False,20,-0.0
32,False,0,-0.0
32,False,13,-0.0
32,False,37,-0.0
32,False,29,-0.0
32,False,33,-0.0
32,False,44,-0.0
32,False,33,-0.0
32,True,23,-0.0
32,False,41,-0.0
32,False,0,-0.0
32,False,37,-0.0
32,True,39,-0.0
32,True,23,-0.0
32,False,28,-0.0
32,False,21,-0.0
32,False,0,-0.0
32,False,24,-0.0
32,True,8,-0.0
32,False,45,-0.0
32,False,50,-0.0
32,False,0,-0.0
32,False,19,-0.0
34,False,34,-0.0
34,False,4,-0.0
34,False,49,-0.0
34,False,16,-0.0
34,False,30,-0.0
34,True,5,-0.0
34,False,36,-0.0
34,False,0,-0.0
34,True,6,-0.0
34,True,9,-0.0
34,False,16,-0.0
34,False,0,-0.0
34,False,47,-0.0
34,True,6,-0.0
34,False,23,-0.0
34,False,32,-0.0
34,False,0,-0.0
34,True,29,-0.0
34,False,19,-0.0
34,False,24,-0.0
34,False,57,-0.0
34,False,42,-0.0
34,False,10,-0.0
34,False,24,-0.0
34,False,36,-0.0
34,True,13,-0.0
34,False,24,-0.0
34,False,30,-0.0
34,False,22,-0.0
34,False,41,-0.0
34,False,21,-0.0
34,True,8,-0.0
34,False,33,-0.0
34,False,25,-0.0
34,False,42,-0.0
34,False,26,-0.0
34,False,17,-0.0
34,False,18,-0.0
34,False,41,-0.0
34,False,38,-0.0
34,False,12,-0.0
34,False,22,-0.0
34,False,21,-0.0
34,False,25,-0.0
34,False,0,-0.0
34,False,25,-0.0
34,False,18,-0.0
34,True,26,-0.0
34,True,9,-0.0
34,False,33,-0.0
34,False,35,-0.0
34,False,32,-0.0
34,False,40,-0.0
34,False,25,-0.0
34,True,10,-0.0
34,False,19,-0.0
34,False,24,-0.0
34,False,35,-0.0
34,False,23,-0.0
34,False,44,-0.0
34,True,36,-0.0
34,False,39,-0.0
34,False,35,-0.0
34,True,7,-0.0
34,False,23,-0.0
34,False,22,-0.0
34,False,23,-0.0
34,False,8,-0.0
34,False,53,-0.0
34,False,19,-0.0
34,False,17,-0.0
34,False,34,-0.0
34,False,19,-0.0
34,False,37,-0.0
34,False,28,-0.0
34,False,26,-0.0
34,False,14,-0.0
34,False,33,-0.0
34,False,12,-0.0
34,False,50,-0.0
34,False,0,-0.0
34,False,40,-0.0
34,False,20,-0.0
34,False,26,-0.0
34,False,27,-0.0
34,False,28,-0.0
34,True,15,-0.0
34,False,0,-0.0
34,False,35,-0.0
34,True,12,-0.0
34,True,33,-0.0
34,True,25,-0.0
34,False,43,-0.0
34,True,14,-0.0
34,False,0,-0.0
34,False,32,-0.0
34,False,24,-0.0
34,False,14,-0.0
34,False,0,-0.0
34,False,41,-0.0
34,False,22,-0.0
34,False,33,-0.0
34,False,22,-0.0
34,True,5,-0.0
34,False,15,-0.0
34,True,15,-0.0
34,False,15,-0.0
34,False,41,-0.0
34,False,24,-0.0
34,False,32,-0.0
34,False,36,-0.0
34,False,34,-0.0
34,False,0,-0.0
34,False,14,-0.0
34,False,27,-0.0
34,False,7,-0.0
34,False,38,-0.0
34,False,40,-0.0
34,False,41,-0.0
34,True,31,-0.0
34,True,10,-0.0
34,False,42,-0.0
34,True,15,-0.0
34,False,37,-0.0
34,True,26,-0.0
34,False,30,-0.0
34,False,20,-0.0
34,False,6,-0.0
34,False,11,-0.0
34,False,44,-0.0
34,False,29,-0.0
34,True,13,-0.0
34,False,23,-0.0
34,False,39,-0.0
34,False,0,-0.0
34,False,0,-0.0
34,False,23,-0.0
34,False,18,-0.0
34,True,10,-0.0
34,True,32,-0.0
34,False,21,-0.0
34,False,8,-0.0
34,True,11,-0.0
34,True,24,-0.0
34,False,0,-0.0
34,False,40,-0.0
34,False,33,-0.0
34,False,0,-0.0
34,False,15,-0.0
34,False,22,-0.0
34,False,22,-0.0
34,False,0,-0.0
34,False,28,-0.0
34,True,16,-0.0
34,False,26,-0.0
34,False,13,-0.0
34,False,14,-0.0
34,False,24,-0.0
34,False,42,-0.0
34,False,45,-0.0
34,True,15,-0.0
34,True,20,-0.0
34,False,23,-0.0
34,True,23,-0.0
34,False,28,-0.0
34,False,33,-0.0
34,True,19,-0.0
34,True,37,-0.0
34,False,26,-0.0
34,False,35,-0.0
34,False,38,-0.0
34,True,26,-0.0
34,False,56,-0.0
34,False,32,-0.0
34,False,26,-0.0
34,False,20,-0.0
34,True,20,-0.0
34,False,32,-0.0
34,False,27,-0.0
34,False,31,-0.0
34,False,27,-0.0
34,False,37,-0.0
34,False,0,-0.0
34,False,38,-0.0
34,True,23,-0.0
34,True,11,-0.0
34,False,38,-0.0
34,False,51,-0.0
34,True,11,-0.0
34,False,13,-0.0
34,False,33,-0.0
34,False,25,-0.0
34,False,0,-0.0
34,False,32,-0.0
34,False,17,-0.0
34,False,17,-0.0
34,False,29,-0.0
34,False,29,-0.0
34,False,15,-0.0
34,True,13,-0.0
34,False,27,-0.0
34,True,20,-0.0
34,False,43,-0.0
34,False,16,-0.0
34,False,30,-0.0
34,True,13,-0.0
34,False,0,-0.0
34,True,12,-0.0
34,False,31,-0.0
34,False,43,-0.0
34,False,32,-0.0
34,False,20,-0.0
34,False,47,-0.0
34,True,6,-0.0
34,False,36,-0.0
34,False,28,-0.0
34,True,12,-0.0
34,False,41,-0.0
34,True,8,-0.0
34,False,50,-0.0
34,False,12,-0.0
34,False,47,-0.0
34,False,0,-0.0
34,False,24,-0.0
34,False,0,-0.0
34,False,26,-0.0
34,False,23,-0.0
34,False,14,-0.0
34,False,18,-0.0
34,True,13,-0.0
34,True,22,-0.0
34,False,11,-0.0
34,True,4,-0.0
34,False,26,-0.0
34,False,30,-0.0
34,False,47,-0.0
34,False,26,-0.0
34,True,11,-0.0
34,False,0,-0.0
34,False,13,-0.0
34,False,31,-0.0
34,True,13,-0.0
34,False,51,-0.0
34,False,31,-0.0
34,True,17,-0.0
34,True,1,-0.0
34,False,33,-0.0
34,False,18,-0.0
34,False,35,-0.0
34,True,11,-0.0
36,False,28,-0.0
36,False,31,-0.0
36,False,26,-0.0
36,False,30,-0.0
36,False,31,-0.0
36,False,33,-0.0
36,False,48,-0.0
36,True,37,-0.0
36,False,9,-0.0
36,False,41,-0.0
36,False,35,-0.0
36,True,13,-0.0
36,False,0,-0.0
36,False,11,-0.0
36,False,20,-0.0
36,False,0,-0.0
36,False,0,-0.0
36,False,37,-0.0
36,False,34,-0.0
36,False,35,-0.0
36,True,19,-0.0
36,False,45,-0.0
36,True,7,-0.0
36,True,16,-0.0
36,False,0,-0.0
36,False,53,-0.0
36,False,27,-0.0
36,False,16,-0.0
36,True,14,-0.0
36,False,51,-0.0
36,True,12,-0.0
36,False,38,-0.0
36,True,18,-0.0
36,False,0,-0.0
36,False,32,-0.0
36,True,27,-0.0
36,True,12,-0.0
36,False,29,-0.0
36,False,4,-0.0
36,True,6,-0.0
36,True,9,-0.0
36,False,44,-0.0
36,False,42,-0.0
36,False,33,-0.0
36,False,30,-0.0
36,False,26,-0.0
36,False,20,-0.0
36,False,37,-0.0
36,False,25,-0.0
36,True,15,-0.0
36,False,28,-0.0
36,False,32,-0.0
36,False,29,-0.0
36,True,7,-0.0
36,False,5,-0.0
36,False,47,-0.0
36,False,31,-0.0
36,False,37,-0.0
36,False,35,-0.0
36,True,8,-0.0
36,False,45,-0.0
36,False,20,-0.0
36,False,36,-0.0
36,False,20,-0.0
36,False,42,-0.0
36,True,3,-0.0
36,False,18,-0.0
36,False,43,-0.0
